id,age,height,TVCM,SNS,sports,history,purchase
8276,43,186,1,1,0,1,1
8277,56,171,0,1,1,0,0
8278,25,146,1,1,0,0,1
8279,32,161,1,1,0,0,0
8280,43,181,0,1,0,0,0
8281,48,184,0,1,1,,0
8282,31,164,1,1,0,0,0
8283,46,190,1,1,0,0,0
8284,22,,,1,1,0,0
8285,59,171,1,1,0,0,1
8286,56,167,0,1,1,0,0
8287,44,164,1,1,0,0,0
8288,51,171,1,1,1,0,1
8289,57,161,1,,0,0,1
8290,37,159,1,1,0,0,0
8291,47,173,1,1,1,0,1
8292,37,176,1,1,1,0,1
8293,53,153,0,1,1,0,0
8294,43,159,1,1,0,0,1
8295,45,158,0,1,0,0,0
8296,38,157,0,1,1,0,0
8297,22,149,1,1,0,0,1
8298,58,170,1,1,1,0,1
8299,29,163,0,1,1,0,0
8300,32,,1,1,1,,1
8301,32,182,1,0,0,0,0
8302,27,174,1,1,0,0,0
8303,32,152,1,1,0,0,1
8304,18,164,0,1,1,0,0
8305,18,159,0,0,,0,0
8306,41,152,1,0,1,0,1
8307,42,184,0,1,1,0,0
8308,54,189,1,1,1,0,1
8309,56,163,0,0,0,0,0
8310,22,149,0,1,0,0,0
8311,43,156,0,0,0,0,0
8312,52,152,1,1,0,0,0
8313,39,161,1,1,0,1,1
8314,58,158,1,0,1,0,1
8315,38,154,0,0,0,0,0
8316,,164,1,1,0,0,1
8317,42,182,0,1,1,1,1
8318,41,172,0,1,1,0,0
8319,56,145,1,1,1,0,1
8320,,163,1,0,,0,0
8321,50,171,0,1,1,0,0
8322,40,170,0,1,1,0,0
8323,25,143,1,,0,0,1
8324,43,167,1,1,1,,1
8325,34,189,1,1,0,0,0
8326,31,,1,1,0,0,1
8327,19,167,1,1,0,,1
8328,42,172,1,0,0,0,0
8329,49,118,0,1,1,0,0
8330,20,149,0,0,1,0,0
8331,43,156,1,1,0,0,0
8332,22,182,0,1,0,0,0
8333,58,180,1,,1,0,1
8334,20,141,1,0,0,1,1
8335,40,,0,1,1,,0
8336,40,169,0,0,0,0,0
8337,48,,1,1,1,1,1
8338,59,172,1,0,0,1,1
8339,,149,1,1,1,1,1
8340,55,182,1,0,0,0,0
8341,51,188,,1,0,0,0
8342,36,145,1,1,1,0,1
8343,50,173,1,1,0,0,1
8344,27,180,1,1,1,0,1
8345,29,190,1,1,0,1,1
8346,42,180,1,1,0,0,0
8347,57,137,1,0,0,0,0
8348,19,169,,1,1,0,1
8349,,158,0,1,0,0,0
8350,27,184,1,0,0,0,0
8351,59,181,0,1,1,0,0
8352,29,176,1,1,1,0,1
8353,45,164,0,1,0,0,0
8354,44,146,0,1,1,0,1
8355,46,160,1,1,0,0,1
8356,46,173,1,1,1,1,1
8357,26,181,1,1,,0,1
8358,25,172,0,1,0,1,1
8359,29,173,1,0,1,0,1
8360,33,,0,1,0,0,0
8361,40,150,0,1,0,0,0
8362,41,166,0,1,0,0,0
8363,37,193,1,1,1,0,1
8364,28,156,0,1,1,1,1
8365,42,164,0,1,0,0,0
8366,55,159,0,0,1,0,0
8367,41,175,1,1,,0,1
8368,21,154,1,1,0,0,0
8369,29,189,0,1,0,0,0
8370,34,,1,0,0,0,1
8371,23,185,0,1,1,0,0
8372,53,188,0,1,1,0,0
8373,41,174,0,1,1,1,1
8374,57,169,0,0,0,0,0
8375,55,149,1,0,1,0,1
8376,52,162,0,1,1,1,1
8377,47,,1,0,1,1,1
8378,,152,,1,0,0,0
8379,49,146,0,1,1,0,0
8380,21,131,1,1,0,0,0
8381,33,160,0,1,1,0,1
8382,20,158,,,0,0,0
8383,21,173,0,0,0,0,0
8384,40,182,1,0,0,,0
8385,39,171,1,1,0,0,0
8386,31,158,0,1,1,1,1
8387,37,200,1,1,1,0,1
8388,28,161,0,0,0,,0
8389,46,155,0,0,0,0,0
8390,58,163,0,1,1,,0
8391,57,184,1,0,1,0,1
8392,20,181,0,1,1,0,0
8393,55,175,1,1,0,0,1
8394,28,165,1,0,0,,0
8395,30,181,0,1,0,,0
8396,46,171,0,0,0,0,0
8397,20,189,1,1,0,0,1
8398,31,147,1,1,1,0,1
8399,28,165,1,1,0,0,1
8400,18,,0,1,1,0,0
8401,28,177,0,1,0,0,0
8402,20,167,0,0,0,0,0
8403,56,172,1,0,0,0,0
8404,41,146,0,1,0,0,0
8405,27,165,1,1,0,0,1
8406,34,182,1,1,0,0,0
8407,29,160,1,1,1,0,1
8408,22,177,1,1,0,0,1
8409,50,,1,1,1,0,1
8410,41,169,1,,0,0,0
8411,54,154,1,,0,0,1
8412,23,147,1,1,,0,1
8413,47,,0,0,0,0,0
8414,20,170,1,1,1,0,1
8415,46,157,1,1,0,0,1
8416,39,162,1,1,1,1,1
8417,47,169,,1,,0,1
8418,35,140,0,1,,0,0
8419,53,188,1,0,0,0,0
8420,46,176,,1,0,1,1
8421,29,150,0,1,0,0,0
8422,52,179,1,,1,0,1
8423,44,165,1,1,1,1,1
8424,37,173,0,1,1,0,1
8425,35,169,1,1,0,0,1
8426,45,168,1,1,0,0,0
8427,20,172,,1,0,0,0
8428,41,183,0,1,1,0,1
8429,57,193,0,0,1,0,0
8430,47,144,1,1,0,0,1
8431,51,183,1,1,1,0,1
8432,21,171,0,1,0,0,0
8433,29,183,0,1,0,0,0
8434,23,172,0,0,0,0,0
8435,34,180,1,0,1,,1
8436,24,178,1,1,1,0,1
8437,21,153,1,,0,1,1
8438,56,168,0,0,0,0,0
8439,57,141,1,0,0,0,0
8440,27,176,1,1,1,0,1
8441,28,174,0,0,0,0,0
8442,33,186,0,1,1,0,0
8443,32,,1,1,1,0,1
8444,,163,1,1,0,0,1
8445,50,155,1,1,0,0,1
8446,51,162,1,0,0,0,0
8447,47,171,0,1,1,0,0
8448,38,167,1,1,0,0,1
8449,55,171,1,1,0,0,1
8450,56,174,0,0,1,0,0
8451,25,175,,0,1,0,0
8452,52,191,1,0,1,0,1
8453,48,156,0,0,0,0,0
8454,38,163,0,1,0,0,0
8455,50,190,0,1,0,0,0
8456,52,167,0,1,0,0,0
8457,57,181,0,0,1,0,0
8458,48,166,1,1,0,0,1
8459,23,169,0,1,1,0,0
8460,28,,0,0,1,0,0
8461,47,157,1,1,1,0,1
8462,20,169,,1,0,1,1
8463,40,182,,1,1,0,0
8464,38,,1,1,0,0,1
8465,50,157,1,1,,0,1
8466,52,174,,1,0,0,0
8467,47,181,1,1,0,0,1
8468,58,135,0,1,0,0,0
8469,23,150,1,,0,0,1
8470,31,191,0,1,1,1,1
8471,28,193,1,1,0,0,1
8472,44,178,0,1,0,1,1
8473,22,163,1,1,1,0,1
8474,39,134,0,1,1,,1
8475,25,133,0,1,0,0,0
8476,38,,0,1,0,0,0
8477,23,142,0,1,1,0,0
8478,41,177,0,0,0,0,0
8479,35,168,0,1,0,0,0
8480,44,156,1,0,0,0,0
8481,58,175,1,0,1,0,1
8482,26,145,1,1,,0,1
8483,48,178,0,1,0,0,0
8484,46,173,1,1,1,0,1
8485,46,147,0,1,1,0,0
8486,56,148,1,0,0,1,1
8487,39,177,0,1,,0,0
8488,19,155,1,0,0,0,0
8489,29,174,0,1,1,1,1
8490,,187,1,1,0,0,1
8491,53,145,0,1,1,0,0
8492,46,173,0,1,1,0,0
8493,34,150,0,1,1,0,0
8494,32,154,1,,0,0,0
8495,32,176,1,1,1,0,1
8496,43,173,0,1,0,0,0
8497,53,192,1,1,0,0,0
8498,31,169,1,1,0,,1
8499,41,157,1,1,1,0,1
8500,32,153,0,,1,1,1
8501,21,203,1,1,0,0,0
8502,32,137,0,1,1,0,0
8503,46,167,0,1,1,1,1
8504,53,145,0,1,0,0,0
8505,18,182,0,1,0,0,0
8506,38,191,0,1,1,0,1
8507,30,,1,1,1,0,1
8508,,157,0,1,1,0,0
8509,,159,1,,0,1,1
8510,32,150,0,,1,0,0
8511,27,166,1,1,0,1,1
8512,38,191,0,,1,0,0
8513,32,164,0,0,1,0,0
8514,55,142,0,0,0,0,0
8515,47,197,1,1,1,0,1
8516,58,173,1,1,1,0,1
8517,34,166,0,1,0,0,0
8518,40,,1,1,0,,1
8519,55,171,1,0,0,0,0
8520,19,163,1,1,1,0,1
8521,,150,0,1,1,0,0
8522,43,174,1,1,0,0,0
8523,30,165,1,1,0,0,0
8524,38,152,1,1,1,0,1
8525,53,,1,1,0,0,1
8526,28,182,0,1,0,1,1
8527,48,,1,1,0,0,1
8528,48,153,1,0,1,,1
8529,32,182,,1,1,0,1
8530,,161,0,1,1,0,1
8531,36,147,0,,0,1,1
8532,42,153,0,,1,0,0
8533,50,128,0,0,0,0,0
8534,34,172,0,1,1,0,0
8535,32,173,0,1,0,,0
8536,42,172,,0,1,0,1
8537,39,178,1,1,1,0,1
8538,26,177,0,1,,0,0
8539,22,128,0,1,0,0,0
8540,29,147,0,1,1,0,0
8541,28,140,0,1,0,0,0
8542,35,147,1,0,0,0,0
8543,29,168,0,1,0,0,0
8544,51,175,1,1,,0,1
8545,43,164,0,0,1,0,0
8546,57,164,1,1,0,0,0
8547,31,165,0,0,0,0,0
8548,57,159,1,1,0,0,0
8549,20,162,0,1,0,1,1
8550,54,153,0,1,0,0,0
8551,30,176,1,1,1,0,1
8552,37,158,1,1,0,0,1
8553,25,157,1,1,1,0,1
8554,23,175,0,1,1,0,0
8555,50,182,1,0,0,0,0
8556,59,180,0,0,1,1,1
8557,32,162,0,1,1,0,0
8558,37,172,1,1,1,0,1
8559,24,185,0,1,1,0,0
8560,55,168,1,0,1,0,1
8561,58,165,1,0,1,0,1
8562,32,162,0,1,1,0,0
8563,55,163,0,1,0,0,0
8564,46,163,0,1,0,0,0
8565,57,173,1,1,1,0,1
8566,33,169,0,0,0,0,0
8567,30,176,1,1,0,0,1
8568,30,175,0,,1,0,0
8569,33,173,0,1,0,0,0
8570,28,146,0,1,1,,0
8571,24,190,0,1,1,0,0
8572,34,170,0,0,0,1,1
8573,44,162,0,1,1,0,0
8574,32,157,1,1,1,0,1
8575,25,162,,1,0,0,0
8576,41,164,0,1,1,0,0
8577,27,192,1,0,1,0,1
8578,38,174,0,,0,1,1
8579,25,183,1,0,0,0,0
8580,18,176,1,1,0,0,0
8581,31,184,,1,1,0,0
8582,54,168,0,1,1,1,1
8583,26,184,1,1,0,0,1
8584,,139,0,1,0,,0
8585,45,184,0,1,1,0,0
8586,53,175,1,1,0,0,1
8587,47,153,,0,1,0,0
8588,20,156,1,0,0,0,0
8589,42,191,0,1,1,0,0
8590,28,168,0,1,1,0,0
8591,55,170,1,0,1,0,1
8592,40,171,0,1,0,0,0
8593,48,178,0,1,0,1,1
8594,36,174,0,1,0,1,1
8595,24,194,1,0,0,0,0
8596,38,137,0,1,0,0,0
8597,37,168,0,1,0,0,0
8598,43,159,1,0,1,0,1
8599,24,131,0,0,1,0,0
8600,22,163,1,1,,1,1
8601,,163,0,0,0,0,0
8602,48,177,1,1,0,0,1
8603,57,175,0,0,1,0,0
8604,22,162,0,1,0,0,0
8605,37,173,1,1,1,0,1
8606,,155,1,1,0,0,1
8607,25,139,0,1,1,0,0
8608,25,188,0,1,1,0,0
8609,38,161,,0,0,0,0
8610,36,,,0,0,0,0
8611,20,179,1,1,,0,1
8612,35,188,1,1,1,0,1
8613,29,155,0,1,1,0,0
8614,46,162,1,1,0,0,1
8615,51,151,0,1,0,0,0
8616,,170,0,1,1,0,0
8617,22,,1,1,1,0,1
8618,21,144,1,1,1,0,1
8619,42,160,1,0,1,1,1
8620,,167,1,1,0,0,0
8621,,181,0,1,1,0,0
8622,46,169,0,1,0,1,1
8623,45,165,1,0,1,0,1
8624,59,162,1,0,,0,1
8625,57,168,1,0,0,0,0
8626,56,152,1,0,1,0,1
8627,40,187,,1,1,0,1
8628,37,172,1,0,,0,1
8629,,163,1,1,0,0,1
8630,34,154,1,1,0,1,1
8631,,166,1,0,0,0,0
8632,49,158,0,1,0,0,0
8633,48,171,0,1,1,0,0
8634,,178,0,1,1,0,0
8635,43,,1,,1,0,1
8636,53,144,1,1,,0,1
8637,18,175,0,,1,1,1
8638,18,172,0,0,0,0,0
8639,51,158,1,,0,0,0
8640,49,181,0,1,0,0,0
8641,41,152,1,1,1,0,1
8642,58,161,0,,1,0,0
8643,39,179,1,1,0,0,1
8644,27,178,1,1,0,0,0
8645,42,152,1,0,0,0,0
8646,29,180,1,0,1,0,1
8647,51,155,0,1,1,1,1
8648,42,182,0,1,1,0,0
8649,25,182,0,1,0,0,0
8650,43,208,1,1,0,1,1
8651,19,148,0,1,,0,0
8652,32,165,1,1,0,0,1
8653,30,154,1,1,0,0,1
8654,,163,1,1,1,0,1
8655,52,147,0,1,1,0,1
8656,33,149,1,1,0,0,1
8657,26,163,0,,0,,0
8658,51,173,1,0,1,0,1
8659,57,173,,,0,0,0
8660,38,173,1,1,1,0,1
8661,30,156,0,1,1,0,0
8662,18,177,1,1,0,0,1
8663,53,160,1,1,1,0,1
8664,,190,1,1,1,0,1
8665,34,181,0,1,0,0,0
8666,52,129,1,1,0,0,1
8667,37,170,0,1,0,0,0
8668,25,156,0,,1,0,0
8669,,160,1,1,1,0,1
8670,37,156,1,1,0,0,0
8671,41,189,0,0,0,0,0
8672,44,131,1,1,1,,1
8673,43,163,1,1,1,,1
8674,51,149,1,1,0,0,1
8675,33,144,,1,0,0,0
8676,40,197,,1,0,0,1
8677,24,175,1,1,1,0,1
8678,22,145,0,1,0,0,0
8679,39,168,0,1,1,0,0
8680,50,,0,1,0,0,0
8681,59,175,1,,1,0,1
8682,29,173,1,0,0,0,0
8683,58,156,1,,1,0,1
8684,35,173,1,1,1,0,1
8685,35,,0,1,0,0,0
8686,22,164,1,1,1,0,1
8687,37,155,1,1,0,,0
8688,23,164,0,1,,1,1
8689,59,,1,1,1,0,1
8690,50,157,0,1,0,0,0
8691,59,,1,1,0,0,1
8692,37,173,0,1,0,0,0
8693,30,162,1,1,0,0,1
8694,29,145,1,1,1,0,1
8695,45,190,1,1,1,0,1
8696,42,149,1,1,1,0,1
8697,27,181,0,1,1,0,0
8698,37,186,0,0,0,0,0
8699,33,168,1,1,1,0,1
8700,42,174,0,1,0,0,0
8701,20,157,1,1,1,1,1
8702,53,176,0,0,1,0,0
8703,52,159,0,1,1,0,0
8704,53,187,0,1,1,0,0
8705,45,165,0,1,1,0,0
8706,25,176,1,0,1,0,1
8707,39,171,0,1,0,0,0
8708,45,159,0,1,1,0,0
8709,26,161,,0,0,1,1
8710,59,177,0,0,1,1,1
8711,,187,1,1,1,0,1
8712,58,189,0,1,,0,0
8713,55,167,1,0,0,0,0
8714,36,160,0,1,0,0,0
8715,46,147,0,1,1,0,0
8716,38,192,1,1,,0,1
8717,44,144,1,1,0,0,1
8718,55,174,,1,0,0,1
8719,44,177,0,1,0,0,0
8720,46,182,0,,0,0,0
8721,36,174,1,1,0,0,1
8722,,162,1,1,0,0,1
8723,38,152,1,1,1,0,1
8724,36,159,1,0,1,0,1
8725,44,174,1,1,1,0,1
8726,28,168,0,0,1,,0
8727,36,155,1,1,0,0,0
8728,39,198,0,1,0,0,0
8729,19,157,0,1,,0,0
8730,56,162,1,0,1,0,1
8731,26,149,0,1,1,1,1
8732,34,185,1,1,1,0,1
8733,59,183,1,0,1,0,1
8734,32,176,0,0,0,0,0
8735,21,,0,1,1,0,1
8736,21,172,0,1,1,,1
8737,22,148,0,1,0,0,0
8738,24,167,,1,0,0,1
8739,39,174,0,0,0,0,0
8740,35,168,1,1,1,0,1
8741,,,0,1,0,0,0
8742,33,181,0,1,0,0,0
8743,,156,1,1,1,0,1
8744,19,,0,1,1,0,0
8745,45,163,1,,0,0,0
8746,40,168,1,1,0,0,1
8747,39,163,0,0,0,0,0
8748,52,171,0,1,0,0,0
8749,33,135,1,1,0,0,1
8750,47,180,1,1,1,,1
8751,29,145,0,1,1,0,1
8752,41,190,0,0,1,0,0
8753,32,168,1,0,0,0,0
8754,19,,1,0,0,0,0
8755,18,192,1,1,0,1,1
8756,57,171,1,,0,0,0
8757,20,181,1,1,1,0,1
8758,54,147,1,1,1,1,1
8759,32,156,0,1,0,0,0
8760,49,150,0,1,0,0,0
8761,20,148,0,1,1,0,0
8762,53,165,0,0,0,0,0
8763,39,156,1,1,1,0,1
8764,35,199,1,1,1,0,1
8765,45,181,1,1,0,0,1
8766,24,127,1,1,1,0,1
8767,25,157,1,1,0,0,0
8768,30,164,0,0,1,0,0
8769,26,165,1,0,1,0,1
8770,34,146,1,1,0,0,1
8771,36,179,0,0,0,0,0
8772,48,126,0,1,0,0,0
8773,23,,1,,0,0,0
8774,19,173,0,1,1,0,0
8775,56,153,1,0,1,1,1
8776,57,,0,1,0,0,0
8777,53,159,0,1,1,0,0
8778,58,171,1,0,1,0,1
8779,45,171,0,0,1,0,0
8780,,208,1,,1,0,1
8781,57,220,,1,0,0,1
8782,39,156,1,1,1,0,1
8783,53,164,1,1,1,0,1
8784,33,168,1,1,0,0,1
8785,58,187,1,0,1,0,1
8786,54,172,0,1,1,0,0
8787,26,163,1,0,1,0,1
8788,55,153,1,1,1,0,1
8789,48,179,,1,1,0,1
8790,39,136,0,0,1,0,0
8791,59,168,1,1,0,1,1
8792,,164,0,0,0,0,0
8793,30,,1,,1,0,1
8794,48,162,1,1,1,0,1
8795,59,143,1,0,1,0,1
8796,36,144,0,0,0,0,0
8797,29,142,0,1,0,0,0
8798,40,165,0,1,1,0,0
8799,45,132,0,1,1,0,0
8800,26,145,1,0,1,0,1
8801,21,158,0,1,0,0,0
8802,53,160,0,1,1,0,0
8803,33,172,1,0,0,0,0
8804,25,138,0,0,1,0,0
8805,45,161,1,1,1,0,1
8806,56,169,0,1,0,0,0
8807,52,174,1,1,0,1,1
8808,55,185,1,0,1,0,1
8809,,141,0,1,1,0,0
8810,26,172,1,1,1,0,1
8811,50,184,1,1,1,0,1
8812,,166,1,1,0,0,0
8813,26,189,0,0,1,0,0
8814,18,146,1,1,1,0,1
8815,43,203,1,0,1,0,1
8816,45,152,1,1,0,0,1
8817,33,136,0,1,1,0,0
8818,34,161,1,1,1,0,1
8819,22,164,1,1,1,0,1
8820,21,155,,1,0,0,0
8821,45,,1,1,1,0,1
8822,35,164,0,1,1,0,0
8823,20,144,0,0,1,1,1
8824,27,182,1,1,0,0,1
8825,,168,0,1,1,0,0
8826,35,176,1,1,1,0,1
8827,28,180,0,1,0,0,0
8828,51,146,1,1,0,0,1
8829,38,,0,1,0,0,0
8830,28,174,1,1,0,0,1
8831,58,163,0,1,1,0,1
8832,18,176,0,1,1,0,0
8833,45,154,,1,,,0
8834,41,157,0,1,1,0,0
8835,22,145,0,1,0,0,0
8836,29,188,0,1,0,1,1
8837,50,205,1,1,,0,1
8838,38,171,0,1,1,0,0
8839,22,165,1,0,1,,1
8840,39,178,0,1,1,0,0
8841,28,147,1,1,0,0,1
8842,44,196,1,1,0,0,1
8843,51,184,0,1,,,0
8844,26,155,0,,0,0,0
8845,25,142,1,0,0,0,0
8846,34,139,0,1,1,0,1
8847,57,169,1,1,0,0,1
8848,55,,1,0,1,0,1
8849,28,152,1,1,1,0,1
8850,28,178,0,0,0,0,0
8851,21,180,0,1,0,1,1
8852,40,183,0,1,0,0,0
8853,47,168,0,1,1,0,0
8854,59,133,1,1,0,0,0
8855,24,150,0,1,1,0,0
8856,48,181,0,0,0,0,0
8857,37,177,0,1,0,0,0
8858,35,171,,0,0,0,0
8859,33,162,0,0,0,0,0
8860,18,163,0,0,0,0,0
8861,37,178,0,1,0,0,0
8862,59,173,1,0,0,1,1
8863,47,188,,1,1,0,0
8864,18,152,0,0,0,0,0
8865,19,140,1,,1,0,1
8866,24,171,0,1,1,0,0
8867,53,166,,1,1,0,0
8868,18,166,0,1,0,1,1
8869,50,150,0,0,1,1,1
8870,50,184,1,0,0,0,0
8871,59,154,0,0,1,0,0
8872,44,172,0,1,1,,0
8873,45,166,1,1,1,0,1
8874,34,185,1,1,1,0,1
8875,30,162,1,1,0,0,1
8876,57,187,1,0,0,0,0
8877,37,138,0,1,0,0,0
8878,18,133,0,1,1,,0
8879,39,,0,1,1,0,0
8880,22,178,1,0,1,0,1
8881,56,170,0,1,1,1,1
8882,58,141,0,0,0,0,0
8883,54,133,1,1,1,0,1
8884,23,158,0,1,0,0,0
8885,43,204,1,0,0,0,0
8886,21,185,1,0,1,1,1
8887,33,169,0,,0,0,0
8888,26,167,0,0,1,0,0
8889,46,162,0,1,0,0,0
8890,52,182,1,1,1,0,1
8891,19,188,0,1,0,0,0
8892,57,181,1,1,1,0,1
8893,49,148,1,1,1,0,1
8894,37,172,0,0,1,1,1
8895,,175,0,1,1,0,0
8896,37,170,1,1,0,0,1
8897,40,135,0,1,,0,0
8898,52,143,0,,1,0,0
8899,29,147,1,1,0,0,1
8900,50,149,0,1,0,0,0
8901,,188,1,1,1,0,1
8902,50,166,0,1,0,0,0
8903,48,183,0,1,1,0,0
8904,24,167,1,1,0,0,1
8905,41,194,1,1,0,0,1
8906,38,177,0,0,0,,0
8907,41,180,0,1,0,0,0
8908,43,189,0,1,1,0,0
8909,21,185,1,,0,1,1
8910,49,168,1,1,0,0,1
8911,42,173,1,0,1,1,1
8912,56,174,1,1,1,0,1
8913,26,173,1,1,1,0,1
8914,34,184,0,0,,0,0
8915,25,192,0,1,0,1,1
8916,20,191,1,1,1,0,1
8917,37,142,1,1,0,0,1
8918,50,170,0,1,1,0,1
8919,43,165,0,1,1,0,0
8920,27,157,1,1,1,0,1
8921,21,156,0,1,1,1,1
8922,28,157,1,1,1,0,1
8923,50,185,1,1,1,1,1
8924,19,191,1,1,0,1,1
8925,51,145,1,1,0,0,0
8926,29,,1,1,0,0,1
8927,49,,0,0,0,0,0
8928,49,143,0,0,0,0,0
8929,32,190,1,1,1,0,1
8930,,163,0,1,0,0,0
8931,32,142,0,1,1,1,1
8932,56,187,1,1,0,0,0
8933,41,175,1,1,0,0,1
8934,41,162,0,1,0,0,0
8935,30,160,0,1,1,0,0
8936,22,151,1,1,1,0,1
8937,48,169,0,1,0,0,0
8938,18,,0,0,1,0,0
8939,43,170,1,1,1,0,1
8940,56,170,1,0,0,0,0
8941,55,143,0,1,1,0,0
8942,48,172,0,0,0,0,0
8943,59,168,1,0,1,0,1
8944,29,176,,1,0,0,0
8945,45,150,0,0,0,0,0
8946,35,152,0,0,0,0,0
8947,18,147,1,1,1,0,1
8948,50,176,1,1,1,0,1
8949,32,186,0,1,1,0,0
8950,34,169,1,1,0,0,1
8951,50,179,1,1,1,0,1
8952,36,,1,1,1,,1
8953,53,139,0,1,0,0,0
8954,46,167,0,1,1,0,0
8955,54,172,1,1,1,,1
8956,48,163,0,0,0,0,0
8957,55,168,1,1,1,0,1
8958,40,164,0,1,0,0,0
8959,25,139,0,1,1,0,0
8960,54,163,0,1,0,0,0
8961,49,162,1,1,0,0,1
8962,42,158,0,,0,,0
8963,45,148,0,1,0,1,1
8964,28,176,1,0,0,0,0
8965,57,161,1,1,0,0,0
8966,34,174,0,0,,0,0
8967,46,,1,1,1,0,1
8968,58,165,1,1,0,0,1
8969,56,167,0,0,1,0,0
8970,47,191,1,1,1,0,1
8971,48,154,1,1,0,0,1
8972,23,178,0,1,1,0,0
8973,20,178,0,1,1,0,0
8974,57,182,1,0,0,0,1
8975,,157,0,0,0,0,0
8976,,182,1,1,1,0,1
8977,41,156,1,0,0,0,0
8978,49,170,1,1,1,0,1
8979,34,156,0,1,0,0,0
8980,32,185,1,1,0,0,1
8981,34,164,1,1,1,0,1
8982,54,152,0,1,0,0,0
8983,59,,0,1,1,0,0
8984,44,170,1,0,1,0,1
8985,41,163,1,1,1,0,1
8986,22,184,0,0,1,0,0
8987,45,182,1,1,,0,1
8988,47,183,1,1,0,0,1
8989,32,153,1,1,0,0,1
8990,,201,1,1,0,0,1
8991,38,171,,1,1,0,0
8992,48,171,1,1,1,0,1
8993,39,166,0,0,0,0,0
8994,56,159,0,0,0,0,0
8995,36,159,0,1,1,,0
8996,57,153,0,0,1,0,0
8997,37,164,0,1,1,0,0
8998,,166,0,1,1,0,0
8999,27,157,,0,1,0,1
9000,22,166,0,1,,0,0
9001,39,141,1,1,1,0,1
9002,28,179,0,1,1,0,0
9003,47,158,1,0,0,0,0
9004,21,195,0,0,0,0,0
9005,44,158,1,1,0,0,1
9006,26,158,0,1,1,0,0
9007,28,185,1,1,1,0,1
9008,22,170,1,1,0,0,1
9009,37,154,0,1,1,,0
9010,48,131,0,1,0,0,0
9011,44,193,0,1,0,0,0
9012,22,189,0,1,1,1,1
9013,46,173,1,1,1,0,1
9014,18,174,0,1,0,0,0
9015,41,,1,1,1,0,1
9016,49,166,1,0,,1,1
9017,35,136,1,,,0,1
9018,46,159,0,1,0,0,0
9019,26,157,1,1,1,0,1
9020,,,0,1,1,0,0
9021,56,,1,1,0,0,1
9022,52,,1,1,1,0,1
9023,23,190,1,1,1,0,1
9024,41,181,1,1,0,0,1
9025,40,148,1,1,1,0,1
9026,51,150,1,1,1,0,1
9027,26,192,0,1,0,0,0
9028,49,153,1,1,,0,1
9029,57,159,1,0,0,0,0
9030,,162,1,1,0,0,0
9031,55,,1,1,0,0,1
9032,56,159,1,1,0,0,0
9033,,146,1,0,0,0,0
9034,53,161,0,1,1,0,0
9035,58,154,0,0,1,0,0
9036,47,175,0,1,0,0,0
9037,30,143,1,1,1,0,1
9038,29,169,0,1,,,0
9039,45,160,1,1,1,0,1
9040,36,186,1,0,1,0,1
9041,20,167,1,0,1,0,1
9042,36,183,1,,0,0,0
9043,40,154,0,1,1,0,1
9044,30,156,1,1,0,0,1
9045,23,190,0,1,1,0,1
9046,57,164,1,0,1,0,1
9047,42,133,1,1,0,0,1
9048,37,,0,0,1,0,0
9049,30,145,1,1,0,0,0
9050,42,162,0,1,0,0,0
9051,21,182,0,1,0,0,0
9052,51,159,0,1,0,0,0
9053,28,160,0,0,0,0,0
9054,52,157,1,1,0,0,1
9055,41,167,0,1,0,0,0
9056,18,181,0,1,0,0,0
9057,46,144,0,1,1,0,0
9058,24,144,0,1,1,0,0
9059,21,164,0,1,0,0,0
9060,23,161,1,1,0,0,1
9061,27,184,0,1,1,0,0
9062,31,183,1,1,1,0,1
9063,40,197,1,1,1,1,1
9064,23,190,0,1,1,0,0
9065,56,145,1,,,0,1
9066,25,145,1,1,0,0,0
9067,55,148,1,0,1,0,1
9068,35,151,0,1,0,0,0
9069,55,184,0,0,0,,1
9070,24,163,1,0,0,0,0
9071,46,185,0,1,0,0,0
9072,31,161,1,1,0,0,1
9073,30,150,,1,0,1,1
9074,57,184,1,0,0,0,1
9075,46,185,0,1,1,1,1
9076,32,136,1,1,1,0,1
9077,34,164,1,1,0,0,0
9078,46,158,0,0,,1,1
9079,36,169,0,1,1,0,1
9080,35,170,0,1,1,1,1
9081,54,193,1,0,0,0,0
9082,25,181,1,1,1,0,1
9083,38,161,1,0,1,0,1
9084,43,188,1,1,0,0,1
9085,36,143,0,0,1,0,0
9086,47,151,0,1,1,0,0
9087,30,142,1,1,0,0,1
9088,45,180,1,1,1,0,1
9089,56,170,1,1,1,,1
9090,18,141,0,1,0,0,0
9091,25,168,1,0,1,0,1
9092,35,184,0,1,0,0,0
9093,,184,0,1,,0,0
9094,26,165,1,1,1,0,1
9095,29,170,1,,,0,0
9096,26,150,1,1,1,0,1
9097,35,176,0,1,0,0,0
9098,54,156,1,1,1,0,1
9099,41,170,1,1,1,0,1
9100,25,,0,0,0,0,0
9101,55,,0,0,1,0,0
9102,25,148,0,1,0,0,0
9103,26,163,0,0,0,0,0
9104,21,178,1,1,0,0,0
9105,52,171,1,0,0,0,0
9106,53,181,0,1,0,1,1
9107,36,154,1,1,1,0,1
9108,18,180,1,1,1,0,1
9109,19,160,0,1,,,0
9110,29,160,0,1,0,0,0
9111,41,194,1,1,0,1,1
9112,59,186,0,1,1,0,0
