id,store_id,area,temperature,season,weather,day,custom_num,cost,sales
7898,884,0,18,2,0,0,757,108,146448
7899,843,0,29,1,1,0,898,120,323400
7900,291,0,1,3,,3,749,110,53130
7901,994,0,28,1,,3,675,120,290760
7902,637,6,31,1,1,,651,108,209088
7903,182,3,2,3,0,6,763,108,61452
7904,832,6,28,1,1,1,631,108,201636
7905,761,2,31,1,1,0,684,120,245760
7906,575,3,,3,1,4,734,,60610
7907,728,,34,1,2,3,657,120,189720
7908,174,6,38,1,1,,615,108,197316
7909,608,6,34,1,0,4,614,108,237384
7910,168,1,25,1,1,4,643,108,164700
7911,570,1,18,2,0,2,701,108,135432
7912,324,6,22,2,0,1,734,120,189840
7913,413,6,19,2,0,1,777,108,148500
7914,51,3,22,2,0,2,755,110,179410
7915,54,2,16,2,0,3,864,,184200
7916,56,5,27,1,0,5,752,120,257040
7917,850,3,28,1,1,1,727,108,231876
7918,564,3,25,1,0,0,599,,186408
7919,101,6,17,2,0,1,757,108,148068
7920,487,2,17,,0,6,612,120,134400
7921,66,5,26,1,0,,756,108,234468
7922,883,6,10,3,1,,695,108,56916
7923,545,4,19,0,1,1,571,110,97900
7924,985,,23,1,1,4,772,108,179388
7925,923,5,19,2,0,2,423,108,82404
7926,877,5,10,3,,0,703,108,71712
7927,470,,18,0,0,,721,108,139428
7928,810,1,18,0,0,0,670,110,132330
7929,881,1,5,3,2,3,694,120,41520
7930,6,5,11,3,1,5,883,108,76248
7931,949,5,13,3,1,4,631,110,55440
7932,605,,8,3,0,5,850,120,79800
7933,32,3,9,,0,6,735,120,69720
7934,871,3,29,1,0,0,670,110,263560
7935,407,6,11,3,2,6,793,120,59160
7936,165,3,11,3,0,,892,108,90288
7937,650,4,11,3,0,5,822,110,86130
7938,905,4,42,,0,,675,120,287040
7939,321,4,25,1,2,3,590,108,123228
7940,832,2,27,1,1,,678,120,194640
7941,515,0,11,3,0,,853,108,88236
7942,665,3,6,3,2,0,792,110,47630
7943,189,3,8,3,2,3,653,108,38016
7944,616,5,32,1,2,3,750,110,199320
7945,716,6,23,0,0,6,642,,161880
7946,195,2,21,2,0,2,672,108,157464
7947,738,,37,1,1,5,645,108,207144
7948,219,2,18,2,1,2,667,110,106590
7949,49,5,40,1,0,4,859,110,336380
7950,513,1,22,2,0,2,667,120,168240
7951,776,2,25,1,1,0,709,,180360
7952,102,2,26,1,1,1,688,110,181830
7953,,1,32,1,1,1,621,108,200880
7954,363,4,28,1,1,0,565,120,204960
7955,95,1,20,,0,0,633,120,160800
7956,669,1,36,1,1,0,714,108,231660
7957,560,1,22,0,0,2,669,110,156530
7958,188,2,11,3,1,0,772,108,67500
7959,764,0,23,2,0,5,647,120,166920
7960,365,2,12,3,0,4,734,110,72050
7961,205,,38,1,,4,687,108,173232
7962,974,4,7,3,2,1,679,120,39960
7963,668,0,27,1,2,2,785,108,165240
7964,80,3,34,1,1,6,484,108,159624
7965,739,2,,3,,,735,108,50436
7966,88,0,28,1,1,1,532,108,170964
7967,301,6,18,0,1,4,685,120,122160
7968,390,4,25,1,0,4,613,108,188352
7969,274,1,8,3,0,5,692,120,64920
7970,312,6,30,1,0,0,684,110,268840
7971,673,5,37,1,2,,649,110,171820
7972,,1,19,2,0,5,702,120,152760
7973,846,6,17,2,0,2,,110,96910
7974,146,3,21,0,2,3,668,108,107028
7975,489,2,37,1,0,2,759,108,299052
7976,699,2,5,3,0,2,800,120,72840
7977,551,6,33,1,2,4,641,108,167400
7978,664,6,2,3,0,6,587,108,50868
7979,908,6,14,3,2,2,712,120,54600
7980,521,4,,1,1,,656,110,213400
7981,496,6,35,1,,2,721,108,275724
7982,353,2,42,1,2,0,683,108,178308
7983,255,4,26,1,1,5,762,110,198660
7984,433,5,25,1,,1,750,120,260040
7985,353,3,20,2,0,6,382,110,86020
7986,562,6,5,3,0,5,685,108,55944
7987,728,5,16,0,0,4,767,108,150228
7988,399,0,27,1,1,5,,,189216
7989,238,5,19,0,2,4,730,120,102360
7990,167,3,21,1,1,1,771,,180900
7991,326,3,12,3,0,2,726,108,77868
7992,829,1,10,3,0,5,596,108,63504
7993,401,2,34,1,1,3,535,108,174312
7994,904,5,40,1,0,0,804,,316910
7995,111,4,12,3,1,5,802,108,68040
7996,449,1,20,2,1,0,732,108,142560
7997,647,2,10,3,0,5,827,110,89980
7998,276,6,31,1,1,4,723,108,232956
7999,680,1,40,1,1,3,624,,197964
8000,72,0,24,0,,5,649,108,124740
8001,,2,15,2,1,5,705,108,114156
8002,128,0,28,1,0,4,615,108,237492
8003,887,6,,,2,4,583,120,171360
8004,,5,16,2,2,2,590,108,77760
8005,898,0,31,1,2,3,646,108,167832
8006,32,2,23,0,0,5,791,108,186084
8007,470,0,17,0,0,4,748,110,150700
8008,380,4,18,0,0,6,867,110,169620
8009,522,4,23,2,1,5,649,110,128040
8010,990,,18,0,1,6,603,108,96876
8011,904,5,8,3,0,5,847,110,72600
8012,21,1,20,0,1,4,773,120,165240
8013,631,3,3,3,1,0,453,120,35040
8014,569,1,9,3,,3,567,110,49170
8015,557,4,15,2,0,1,666,108,128952
8016,323,5,29,1,1,2,789,108,252180
8017,197,6,10,3,0,6,903,108,90612
8018,283,5,42,1,1,0,802,110,264550
8019,218,4,1,3,0,6,716,108,56808
8020,396,6,9,3,0,4,671,110,57970
8021,,6,4,3,0,3,598,108,48060
8022,3,,29,,0,5,,108,261252
8023,957,4,-12,3,0,4,693,108,60372
8024,427,0,25,1,0,,661,108,202932
8025,608,0,15,2,0,3,723,120,154920
8026,552,5,39,1,0,4,622,120,268320
8027,20,0,23,2,0,5,757,108,178848
8028,782,2,18,0,0,2,513,110,102960
8029,536,,28,,1,6,727,110,235950
8030,835,2,11,3,0,6,561,108,60264
8031,288,0,19,0,0,2,550,108,107136
8032,329,6,10,3,0,,662,,77520
8033,326,2,3,3,0,1,492,,42768
8034,67,2,39,1,0,4,520,108,142020
8035,826,6,24,0,1,3,665,110,128920
8036,412,5,27,1,1,4,873,110,231550
8037,515,5,23,1,2,2,784,108,143640
8038,463,5,24,1,1,3,804,108,186516
8039,224,3,23,0,1,6,,120,180360
8040,422,3,16,0,1,0,806,110,126610
8041,,0,13,0,1,1,716,108,76356
8042,860,3,18,2,0,5,689,,131760
8043,754,2,15,2,0,0,715,120,151680
8044,709,0,10,3,1,0,694,120,67080
8045,1,6,25,1,1,6,692,108,179712
8046,145,2,8,,0,2,588,120,52680
8047,190,5,12,,0,0,841,108,86832
8048,431,1,11,3,2,6,658,120,49560
8049,264,0,12,3,1,2,491,108,42228
8050,329,4,22,2,1,6,704,120,152640
8051,436,1,,3,0,5,,108,83916
8052,909,6,29,1,0,1,613,108,236088
8053,880,2,,3,0,1,632,110,68750
8054,553,3,22,0,0,3,641,108,145908
8055,24,0,21,0,0,5,778,108,178848
8056,575,0,16,0,0,4,601,108,116856
8057,964,0,23,2,,0,508,108,99684
8058,71,5,14,3,0,,768,108,74412
8059,69,3,13,3,0,0,716,110,77220
8060,615,0,26,1,0,1,623,108,187488
8061,660,6,41,1,2,,770,108,200664
8062,835,6,18,,0,3,595,108,115344
8063,449,1,14,3,0,1,667,108,72360
8064,,3,33,1,2,6,607,110,162910
8065,346,6,7,3,0,5,525,120,44040
8066,833,6,37,1,1,3,531,108,167508
8067,168,,23,0,1,5,694,,151800
8068,,,35,1,0,4,624,110,244750
8069,358,4,23,0,1,1,764,108,146880
8070,942,3,12,3,0,5,558,108,55620
8071,405,6,15,0,0,0,781,120,163200
8072,332,6,16,0,1,0,736,120,129960
8073,70,6,29,,0,2,739,108,285768
8074,416,,18,2,0,0,719,110,141460
8075,426,6,22,0,1,5,831,108,160704
8076,852,0,16,0,1,1,831,120,146160
8077,716,6,34,1,2,4,552,108,135756
8078,342,6,27,1,1,1,723,120,204480
8079,20,3,27,1,1,2,481,108,123552
8080,109,3,,2,0,2,803,110,155210
8081,929,0,18,2,1,0,742,,133680
8082,928,5,10,3,,5,949,108,95580
8083,777,3,6,3,1,2,628,110,45870
8084,187,2,32,1,0,6,573,108,226800
8085,612,5,26,1,1,3,771,110,201960
8086,131,6,20,0,0,3,594,120,155640
8087,745,6,34,1,0,5,686,120,298320
8088,575,1,33,1,1,3,829,110,273130
8089,62,4,12,3,0,,841,108,88776
8090,,5,9,3,0,4,737,108,62100
8091,284,2,13,3,0,3,670,110,67870
8092,243,1,32,1,1,6,487,,175080
8093,13,6,20,2,0,4,858,108,206172
8094,471,3,30,,0,5,655,108,251856
8095,839,2,32,1,1,0,712,120,251400
8096,382,1,27,1,,0,827,110,218790
8097,511,2,24,2,0,5,656,108,152388
8098,627,1,37,1,1,4,786,110,265980
8099,396,0,16,0,1,2,906,108,142452
8100,898,2,27,1,1,,758,,214320
8101,740,0,5,3,1,0,845,108,56700
8102,109,3,18,2,0,1,731,120,163920
8103,589,5,32,1,0,0,583,110,228690
8104,279,3,22,0,,6,846,108,198720
8105,894,2,29,1,1,3,681,110,219450
8106,231,0,16,2,0,3,706,,142010
8107,187,5,16,2,0,,681,110,136070
8108,249,6,20,2,0,1,839,108,196128
8109,118,1,28,1,2,6,736,108,190080
8110,201,5,18,,1,4,641,108,103032
8111,231,6,25,1,1,2,863,120,250320
8112,894,3,18,2,0,4,640,108,126576
8113,847,1,16,2,0,4,768,108,147420
8114,11,0,39,1,1,1,649,110,210870
8115,9,1,23,0,0,0,1014,120,260040
8116,830,6,14,2,0,4,803,108,101088
8117,577,3,13,2,0,0,711,108,90936
8118,218,3,15,0,1,4,859,120,152040
8119,395,5,29,1,0,1,961,108,368820
8120,863,6,44,1,0,1,769,108,300132
8121,816,3,20,0,0,0,876,110,208120
8122,314,,36,1,,2,813,110,265650
8123,75,4,8,3,0,1,645,110,54670
8124,129,5,21,2,0,2,732,110,173690
8125,121,2,21,0,2,6,661,110,107140
8126,968,6,23,1,1,5,,,145584
8127,921,4,18,0,0,2,643,110,126720
8128,286,5,,0,1,1,632,108,126684
8129,417,4,14,3,1,5,,110,60500
8130,236,5,17,0,1,1,576,120,99720
8131,87,6,31,1,2,3,752,110,198110
8132,788,3,10,3,,6,833,108,84132
8133,817,6,15,0,0,5,529,108,100548
8134,904,6,28,1,2,5,606,108,154440
8135,320,3,30,1,1,0,610,110,200750
8136,930,6,22,1,1,3,583,120,151080
8137,670,5,19,2,0,2,685,108,135432
8138,870,2,28,1,,6,796,108,206172
8139,468,,20,2,0,2,723,120,187080
8140,165,0,29,1,0,5,948,108,362772
8141,790,1,4,,0,0,,110,60610
8142,573,1,11,3,0,6,742,110,76010
8143,298,3,43,1,0,5,962,110,380050
8144,304,5,8,3,0,0,548,108,45576
8145,982,4,20,0,0,6,649,108,151740
8146,105,0,10,3,0,0,829,108,87156
8147,20,2,17,2,1,3,761,120,135000
8148,939,0,23,2,0,1,722,108,168696
8149,391,1,22,2,0,2,743,108,169668
8150,705,4,30,1,1,2,730,120,262560
8151,120,4,17,0,0,0,810,110,160160
8152,429,3,6,3,2,1,662,108,34236
8153,542,0,21,,1,3,500,108,96552
8154,652,1,33,1,2,6,813,110,215270
8155,453,3,11,3,2,1,816,120,60840
8156,824,2,,2,2,3,577,108,71820
8157,149,6,44,1,2,1,778,108,200988
8158,197,4,20,2,0,1,723,110,169620
8159,16,2,20,2,0,0,626,,150480
8160,555,3,18,2,0,5,655,110,128590
8161,382,1,15,2,0,3,779,120,166200
8162,535,6,28,1,0,4,657,108,256824
8163,168,0,31,1,1,3,737,108,237276
8164,421,6,22,2,0,4,518,110,122760
8165,367,4,18,0,0,1,758,108,143424
8166,,3,21,0,0,,696,110,162800
8167,807,5,19,0,0,4,624,110,118690
8168,616,6,5,3,0,,769,108,64908
8169,806,1,6,3,1,3,474,108,31968
8170,,1,20,2,2,5,751,108,119340
8171,688,2,12,3,,3,653,108,68364
8172,896,6,10,3,1,0,646,110,54560
8173,137,4,23,2,0,4,532,,137160
8174,764,5,33,1,2,4,635,108,164808
8175,911,1,6,3,0,3,695,110,54340
8176,436,2,14,3,0,1,812,108,85752
8177,748,3,22,0,0,,814,108,186948
8178,53,6,27,,2,3,693,108,141048
8179,766,2,,1,0,0,577,120,178800
8180,388,4,23,1,0,1,770,108,214056
8181,668,1,21,0,1,3,591,108,113076
8182,497,6,5,3,0,3,714,108,59724
8183,35,3,,2,0,1,407,108,78516
8184,532,2,7,3,2,5,763,110,41250
8185,262,6,18,2,0,5,522,110,101310
8186,553,1,21,2,0,5,769,108,178200
8187,927,4,29,1,1,4,705,120,257640
8188,217,,12,3,0,1,514,110,54120
8189,848,0,25,1,0,4,804,120,275400
8190,964,3,32,1,2,4,686,108,178848
8191,238,0,11,3,1,4,614,120,56160
8192,397,6,36,1,0,1,700,108,273348
8193,929,4,3,3,2,4,680,108,36504
8194,145,6,27,1,1,0,687,110,180840
8195,111,6,10,3,0,2,618,108,63180
8196,577,1,30,1,1,,638,110,206470
8197,601,,15,2,0,1,606,,122472
8198,559,5,16,0,0,1,746,108,145044
8199,342,3,6,3,0,0,775,108,67932
8200,554,2,-3,3,0,6,766,108,63180
8201,150,0,11,3,0,0,686,120,75960
8202,977,6,21,0,0,4,815,108,189864
8203,,1,27,1,0,0,802,108,247104
8204,147,6,38,1,1,5,739,108,241056
8205,,5,5,3,2,4,659,,41148
8206,285,5,18,0,0,6,692,110,137390
8207,758,5,2,3,0,,,108,63396
8208,324,,16,2,0,,727,120,156720
8209,468,2,17,2,0,0,712,108,139212
8210,365,5,,3,0,5,657,120,58200
8211,926,3,9,3,1,3,667,108,43632
8212,684,3,16,2,0,6,666,110,132330
8213,463,0,7,3,,,748,108,60912
8214,929,1,6,3,1,3,748,,51480
8215,772,1,31,1,2,3,723,110,191070
8216,979,5,14,3,0,2,595,108,63720
8217,933,3,7,3,1,6,806,108,54000
8218,52,4,24,0,1,0,689,108,135216
8219,320,6,36,1,1,5,718,120,259320
8220,529,,36,1,1,,739,120,271320
8221,657,6,,0,1,3,632,108,96768
8222,423,4,16,0,0,3,721,108,140400
8223,616,6,29,1,0,4,594,108,233064
8224,274,5,25,1,0,0,721,110,227700
8225,389,4,31,1,0,0,729,110,279620
8226,866,5,16,0,2,5,785,108,102600
8227,899,2,24,0,1,5,700,108,136620
8228,314,0,13,3,0,0,756,108,77652
8229,512,3,26,1,0,5,744,120,256560
8230,631,3,10,3,0,5,630,108,61560
8231,547,2,9,3,0,5,734,110,65120
8232,281,5,28,1,2,0,731,108,187920
8233,340,4,26,1,0,5,828,108,260820
8234,605,1,14,3,0,1,625,110,64130
8235,449,2,21,2,0,0,733,110,174020
8236,910,6,14,3,1,,775,108,65232
8237,556,2,15,2,0,0,736,110,146630
8238,742,4,24,2,0,3,,110,167970
8239,260,6,20,2,0,2,504,110,118470
8240,710,1,23,0,1,4,771,120,162360
8241,657,2,5,3,2,1,737,108,36288
8242,221,6,19,0,0,3,521,120,110520
8243,445,4,23,0,0,5,605,120,151200
8244,824,5,28,1,0,0,1001,108,387936
8245,897,4,,1,1,4,845,108,220428
8246,272,4,12,3,0,1,761,110,76450
8247,194,4,16,0,1,6,769,108,122364
8248,590,6,20,2,0,3,,108,176364
8249,362,2,21,2,1,4,561,110,112310
8250,689,3,29,1,0,5,523,120,229680
8251,24,2,9,3,1,0,753,108,54432
8252,837,4,,3,0,6,699,108,55404
8253,889,1,22,0,1,5,788,110,160270
8254,405,2,28,1,2,5,794,120,223680
8255,520,1,19,0,1,3,715,108,118800
8256,712,0,,1,0,1,615,110,193050
8257,289,6,9,3,1,1,794,108,55404
8258,69,4,5,3,0,6,686,108,54108
8259,608,2,25,1,1,6,542,108,138348
8260,256,4,15,2,0,6,663,108,128628
8261,811,1,20,2,1,6,741,120,159360
8262,371,3,-11,3,,2,716,110,51370
8263,262,5,14,3,0,2,681,110,75790
8264,398,3,7,3,0,,778,110,63250
8265,165,6,29,1,1,3,744,120,268080
8266,348,5,16,2,0,3,705,108,133704
8267,464,1,23,0,0,1,477,108,109836
8268,309,2,16,0,1,3,638,110,105710
8269,29,4,1,3,0,4,,108,45792
8270,978,2,22,0,2,4,767,108,118476
8271,861,1,11,3,0,5,802,108,83376
8272,632,5,25,,0,5,1004,110,317680
8273,122,4,9,3,0,2,619,108,52272
8274,741,5,10,3,0,6,795,110,81620
8275,131,6,9,3,0,4,832,110,69520
8276,74,6,16,0,0,2,817,108,159192
8277,297,1,16,0,0,4,601,108,113724
8278,423,6,29,1,2,3,906,110,237270
8279,96,0,8,3,1,5,660,120,52080
8280,416,6,35,1,1,1,682,110,227810
8281,156,0,24,0,0,2,628,120,161880
8282,270,5,29,1,2,3,558,108,149796
8283,479,2,27,1,1,,642,120,180600
8284,866,2,32,1,0,4,583,110,229570
8285,830,3,16,2,1,6,793,108,126900
8286,829,0,5,3,0,2,688,108,56484
8287,357,0,5,3,0,5,868,110,72380
8288,227,4,12,,0,2,739,120,89400
8289,835,6,17,2,1,2,589,108,93960
8290,909,3,28,1,0,5,647,108,244080
8291,914,1,27,1,1,4,625,108,154008
8292,337,5,26,1,1,2,778,110,205700
8293,317,4,11,3,0,0,745,110,74690
8294,290,3,22,0,0,5,886,120,230040
8295,610,6,27,1,2,2,743,120,168000
8296,339,4,12,3,0,,,108,64152
8297,498,3,27,1,1,4,640,120,184080
8298,452,,32,1,1,1,821,108,265248
8299,587,5,10,3,0,1,650,110,69740
8300,917,5,10,3,0,2,770,108,81432
8301,131,4,18,0,1,5,821,120,144840
8302,113,2,22,0,1,4,,,164340
8303,34,4,,3,0,5,585,108,70092
8304,211,3,12,,0,6,719,110,78430
8305,858,2,20,0,0,2,712,108,166536
8306,712,6,24,0,1,0,706,108,136296
8307,489,0,34,1,0,5,461,110,180730
8308,462,0,21,2,0,6,,108,148500
8309,931,4,32,1,2,3,874,110,227700
8310,716,2,14,3,0,2,613,108,64368
8311,465,3,24,1,0,0,769,110,218460
8312,106,4,34,1,0,2,728,120,313800
8313,983,2,15,0,0,0,709,,136620
8314,465,2,15,0,2,1,631,108,82512
8315,224,,21,0,1,6,767,110,149710
8316,177,2,19,0,0,5,672,120,144960
8317,523,1,26,1,1,1,589,110,155650
8318,616,6,14,3,0,1,460,108,50220
8319,322,0,18,2,0,4,619,110,118360
8320,752,3,14,0,1,5,599,110,69850
8321,790,0,1,3,0,1,584,108,48384
8322,196,4,18,2,1,2,739,120,132000
8323,297,3,19,0,0,4,730,108,142020
8324,810,2,18,2,0,3,814,110,159940
8325,911,0,38,1,1,2,792,110,261910
8326,187,,34,1,0,0,770,108,297864
8327,316,0,24,0,1,1,821,120,177480
8328,337,2,19,2,1,5,653,,115080
8329,871,5,27,1,1,6,700,108,181116
8330,205,1,18,0,1,4,874,110,144320
8331,607,3,24,2,0,2,658,108,157356
8332,867,5,7,3,1,1,543,110,37290
8333,892,6,14,3,0,5,567,108,59508
8334,881,1,32,1,0,4,673,110,271150
8335,,1,11,3,1,,723,108,63396
8336,,1,0,3,1,5,649,110,48620
8337,941,0,14,,0,4,785,110,82500
8338,665,3,22,2,0,0,743,110,175230
8339,307,6,30,1,0,2,819,120,352080
8340,924,3,15,0,0,3,704,108,135648
8341,338,2,,0,0,6,519,108,98712
8342,108,0,14,3,0,3,654,108,63936
8343,735,2,27,1,0,5,563,110,177870
8344,919,4,30,1,1,1,669,,238800
8345,622,6,32,1,1,6,695,108,226044
8346,266,6,19,0,1,0,716,110,111100
8347,909,3,10,3,0,5,718,108,72792
8348,845,4,17,2,0,,522,110,106480
8349,525,6,19,2,0,3,937,110,186010
8350,979,6,18,2,1,6,686,110,119680
8351,833,3,27,1,1,4,946,120,272640
8352,3,4,34,1,1,,750,108,240624
8353,140,6,24,2,0,0,682,108,159300
8354,8,5,4,3,1,0,698,108,49248
8355,778,0,24,0,1,4,699,120,148080
8356,893,1,32,1,1,6,917,110,304370
8357,774,6,,3,0,5,792,108,80352
8358,820,1,15,0,0,4,646,120,138360
8359,415,1,26,1,1,3,790,120,228000
8360,887,2,39,1,2,1,736,110,192720
8361,,6,20,0,0,6,615,108,141372
8362,991,3,37,1,1,3,662,110,219890
8363,661,,17,2,1,6,,120,105480
8364,269,2,32,1,0,1,764,120,329520
8365,327,5,20,,1,4,697,108,133812
8366,301,2,5,3,0,2,659,108,54972
8367,540,6,12,3,0,4,914,110,94380
8368,338,5,21,0,0,3,785,110,188320
8369,,4,25,,1,2,796,110,205810
8370,317,0,4,3,0,3,634,108,55404
8371,410,5,33,1,2,5,861,120,240960
8372,306,4,4,3,0,1,774,120,73320
8373,527,5,,3,0,3,537,108,43524
8374,942,3,4,3,1,2,814,108,53352
8375,833,4,11,3,2,3,432,108,29916
8376,109,2,42,1,0,4,734,110,290070
8377,691,6,34,1,0,2,652,120,275520
8378,793,5,17,0,0,1,651,108,123768
8379,530,6,35,1,0,3,936,120,402000
8380,551,3,14,3,,4,531,108,40500
8381,688,4,25,1,1,2,622,108,162432
8382,813,4,28,1,0,5,648,108,250236
8383,918,,4,3,0,1,782,120,73440
8384,539,0,25,1,2,1,733,108,154440
8385,459,6,23,2,0,5,755,108,178956
8386,44,4,,1,,,735,110,292380
8387,678,4,13,3,0,1,783,108,82404
8388,241,0,17,2,1,5,583,110,98450
8389,0,6,17,2,1,4,602,108,146124
8390,,4,7,3,0,4,846,108,66852
8391,534,0,39,,0,0,861,108,332208
8392,837,6,19,2,0,6,688,120,152640
8393,637,4,40,1,0,4,668,108,260928
8394,919,2,13,3,0,1,808,108,85212
8395,838,,,2,0,5,622,110,150590
8396,854,5,,3,0,6,813,108,67824
8397,983,0,23,0,0,2,632,110,146520
8398,833,4,18,2,0,2,721,120,152520
8399,951,0,26,1,1,4,692,108,179280
8400,183,,29,1,0,4,654,120,282840
8401,922,4,21,0,0,0,580,110,137170
8402,671,1,15,2,0,6,560,108,107244
8403,915,5,16,0,2,2,678,110,93720
8404,957,6,19,2,2,5,579,108,75168
8405,281,2,29,1,1,1,840,120,306720
8406,839,6,32,1,1,0,676,120,240000
8407,523,3,26,1,1,1,707,110,186010
8408,379,1,8,3,1,2,843,110,60390
8409,,3,8,3,0,2,548,108,47196
8410,567,1,23,1,,3,740,108,171828
8411,785,3,30,1,2,2,629,108,163404
8412,950,3,23,2,0,4,727,120,182280
8413,104,2,24,0,0,5,821,108,191700
8414,256,2,27,1,0,4,656,108,206280
8415,779,5,19,2,1,1,667,108,106056
8416,548,,29,1,1,1,702,120,256440
8417,739,6,14,3,1,6,722,110,62370
8418,205,,11,3,0,4,841,120,97800
8419,764,3,14,3,0,2,724,108,72252
8420,264,,11,,2,5,,120,40800
8421,,0,29,1,2,5,570,120,164760
8422,998,3,26,1,,,688,108,177228
8423,394,5,1,3,0,5,815,110,71940
8424,729,4,10,3,0,6,,,68090
8425,745,4,15,2,0,5,611,108,120096
8426,9,0,5,3,0,5,595,108,51516
8427,630,1,25,1,0,2,,108,229932
8428,84,1,30,,1,1,548,108,178848
8429,260,4,15,0,1,2,744,108,121932
8430,443,4,36,1,1,3,661,108,213192
8431,39,3,13,0,0,4,921,110,119350
8432,720,3,54,1,2,1,727,108,189648
8433,466,1,26,1,2,2,539,108,111780
8434,750,2,24,0,1,1,806,110,151580
8435,718,1,19,2,1,0,822,110,136290
8436,215,4,,1,2,4,754,120,175680
8437,750,1,6,3,0,3,648,120,60480
8438,,4,25,1,2,6,568,120,133200
8439,355,3,43,1,2,6,746,108,193428
8440,123,5,33,1,,6,698,108,229716
8441,560,2,6,,0,2,648,108,46656
8442,286,2,16,0,1,0,929,108,151200
8443,3,5,9,3,1,1,561,108,40932
8444,10,4,22,1,2,5,,108,141048
8445,288,,24,2,0,0,705,120,183600
8446,149,4,22,0,1,4,866,108,170640
8447,937,,21,2,1,1,539,108,103572
8448,890,6,11,3,0,4,666,120,73680
8449,110,1,16,,0,2,807,110,156420
8450,353,5,0,3,1,1,602,120,43080
8451,658,6,28,1,0,0,783,108,303264
8452,225,5,24,2,0,4,615,108,143208
8453,179,3,2,,1,3,731,110,47630
8454,204,5,24,0,0,1,752,110,178310
8455,191,3,29,1,1,5,812,108,263628
8456,564,1,37,1,0,6,884,120,384000
8457,450,2,13,3,1,0,973,120,93840
8458,857,4,11,3,0,2,743,110,80080
8459,490,3,20,0,0,4,577,110,134970
8460,478,3,14,3,0,1,672,108,68040
8461,691,4,21,2,1,3,819,120,177120
8462,348,1,,0,0,0,776,108,152820
8463,169,4,25,1,2,0,,108,132948
8464,785,4,27,1,2,0,651,108,133920
8465,910,3,7,3,0,0,707,108,54324
8466,827,4,22,2,1,4,486,110,92620
8467,828,6,,0,0,5,790,108,183276
8468,13,0,30,1,0,2,640,110,251460
8469,609,0,13,3,1,6,666,120,64680
8470,790,0,34,1,,6,683,108,222048
8471,244,5,10,3,,2,756,110,75790
8472,957,3,34,1,1,2,642,120,228840
8473,344,3,2,3,0,2,479,108,37584
8474,414,1,31,1,1,3,706,120,254760
8475,906,1,13,,0,6,794,108,83916
8476,643,3,-2,3,0,0,731,108,60912
8477,159,1,23,2,0,4,754,108,178200
8478,32,2,9,3,1,4,603,108,42876
8479,909,5,26,1,2,2,647,110,132550
8480,177,1,14,3,0,2,675,120,74880
8481,551,3,0,3,0,2,,110,58300
8482,384,6,34,1,1,1,609,108,189756
8483,750,3,38,1,2,3,608,,155952
8484,536,3,13,3,,1,680,,73332
8485,,2,35,1,0,2,713,110,282260
8486,555,6,14,3,,,655,108,44064
8487,361,0,25,1,2,4,733,110,155870
8488,730,3,6,3,2,5,535,108,32832
8489,219,2,33,1,2,5,520,110,136070
8490,983,4,32,1,1,4,680,108,218700
8491,90,6,16,0,0,6,513,,99792
8492,457,3,15,2,2,5,600,108,82512
8493,865,1,27,1,1,1,554,108,142128
8494,346,6,2,3,0,1,767,110,61600
8495,425,6,8,3,1,5,718,110,47960
8496,159,2,20,0,1,1,779,120,171480
8497,552,4,38,1,1,0,583,108,190296
8498,223,1,23,0,1,6,618,108,118476
8499,264,2,,0,0,4,605,120,157320
8500,433,0,6,3,0,0,587,110,50710
8501,676,1,41,1,1,4,583,108,192024
8502,337,2,,0,0,0,769,108,177336
8503,862,6,15,2,0,2,639,110,129360
8504,385,0,,1,0,6,827,110,324940
8505,186,0,12,,0,1,714,120,80640
8506,285,6,21,0,1,5,786,120,165240
8507,245,1,15,0,2,5,676,110,90860
8508,,4,4,3,1,5,843,108,54108
8509,84,1,19,2,0,2,786,120,168720
8510,648,0,25,,1,2,853,110,226050
8511,631,2,,3,0,3,681,108,56484
8512,292,6,37,1,1,1,641,110,214060
8513,,6,10,3,0,2,603,110,60830
8514,699,0,23,0,0,4,834,108,194832
8515,235,1,26,1,2,5,628,120,144480
8516,108,5,10,3,0,4,681,108,68580
8517,271,0,27,1,0,0,907,110,290510
8518,13,4,46,,1,6,638,120,229440
8519,665,5,,3,0,1,903,120,109320
8520,766,0,24,2,0,,550,108,126036
8521,229,4,23,0,0,5,674,108,156168
8522,720,4,16,0,2,2,610,108,79488
8523,818,2,36,1,1,5,712,108,231984
8524,907,0,25,1,1,3,669,108,169992
8525,302,2,35,1,2,1,616,108,160488
8526,,3,22,2,0,4,,110,184470
8527,161,2,28,1,0,5,655,108,256284
8528,,2,1,3,0,3,724,108,59184
8529,602,4,6,3,0,4,809,108,68364
8530,,4,5,3,0,4,684,120,66600
8531,,3,16,2,0,2,772,110,150370
8532,410,5,13,3,0,6,623,108,63720
8533,456,4,-3,3,0,5,856,108,74628
8534,339,4,17,0,0,0,779,110,150370
8535,411,2,30,1,0,3,795,108,308340
8536,761,4,13,3,0,5,667,110,68750
8537,611,0,20,2,0,3,573,120,147480
8538,150,3,17,2,0,4,722,108,140724
8539,729,4,39,1,1,2,747,108,237924
8540,216,1,17,0,0,6,729,120,160320
8541,364,2,7,3,0,2,728,108,60588
8542,852,5,24,,0,6,569,110,137390
